Athlete,Unspecified,,,,,,,,,,,,,,,,,,,,
129,4:57:39.2 PM,0:01:53.729000,28.2,4.4,9.3,211,448,548,-13.2,48.4,78.1,54.2,-51,27.1,14.7,9.2,712,0.9,,42.3,57.7
130,4:57:41.3 PM,0:01:52.541000,28.6,4.44,9.8,196,411,507,-12.1,48.9,77.4,52.5,-50,27.4,14.7,10.2,703,0.87,,41.4,58.6
131,4:57:43.4 PM,0:01:51.607000,28.2,4.48,10.2,158,338,431,-14.6,44.8,76.9,47.8,-49.1,27.9,16.9,12.2,734,0.946,,44.4,55.6
132,4:57:45.5 PM,0:01:49.887000,27.8,4.55,9.5,155,334,446,-14.9,46.5,81.5,47,-52.8,28.7,17.5,17,709,0.9,,41.7,58.3
133,4:57:47.7 PM,0:01:48.553000,29.4,4.61,9.5,174,356,461,-17.2,42.2,79.3,50.3,-50.6,28.6,15.2,13.7,656,0.87,,42.6,57.4
134,4:57:49.7 PM,0:01:48.492000,27.6,4.61,9.4,140,305,396,-14.2,47.4,80.6,46.1,-52.5,28.1,19,15.5,666,0.886,,40.7,59.3
135,4:57:51.9 PM,0:01:51.390000,28,4.49,8.8,142,304,414,-18.3,41.6,79.6,46.1,-51.4,28.1,15.2,18.3,669,1.051,,49,51
136,4:57:54.1 PM,0:01:54.748000,29,4.36,8.4,134,277,370,-16.5,43.2,78.6,46,-50.4,28.2,16.6,16,694,0.856,,41.4,58.6
137,4:57:56.1 PM,0:01:56.189000,28.6,4.3,9.3,165,347,442,-17.7,42.6,79.3,50.9,-51.5,27.8,13.8,14.6,671,0.901,,42.9,57.1
138,4:57:58.2 PM,0:01:56.258000,27.4,4.3,10.2,163,357,466,-20.4,39.6,79.6,50.9,-51.9,27.7,13,15.7,645,0.946,,43.2,56.8
139,4:58:00.4 PM,0:01:52.323000,28.2,4.45,10.1,162,345,426,-20.7,39.2,80.6,49.7,-52.4,28.3,14.9,15.9,694,1.035,,48.6,51.4
140,4:58:02.6 PM,0:01:50.578000,28.1,4.52,9.3,127,271,350,-14.2,45.1,76.6,43.6,-48.7,27.9,17.6,15.5,721,1.022,,47.9,52.1
141,4:58:04.7 PM,0:01:49.667000,28.4,4.56,9.1,163,344,468,-19.8,39.9,79.5,48.9,-51.6,27.9,16,14.6,718,0.856,,40.5,59.5
142,4:58:06.8 PM,0:01:50.599000,29.2,4.52,9.2,156,320,458,-16.9,43.3,77.9,46.5,-50.6,27.3,15.1,16.3,645,0.975,,47.4,52.6
143,4:58:08.9 PM,0:01:53.088000,27.8,4.42,9.4,172,371,493,-17.2,43.4,78.8,50,-51.4,27.4,12.6,16.2,643,0.959,,44.4,55.6
144,4:58:11.0 PM,0:01:54.614000,28.1,4.36,9.3,148,315,433,-18.1,41.6,77.7,47,-50.4,27.3,14.4,16.2,707,0.947,,44.4,55.6
145,4:58:13.1 PM,0:01:55.329000,29,4.34,9.1,158,328,421,-17.2,44.3,80.2,48,-52.7,27.4,16.1,16,706,0.855,,41.3,58.7
146,4:58:15.2 PM,0:01:53.846000,28,4.39,10.6,166,356,458,-16.4,44.1,78.5,50.6,-51.1,27.4,14.1,13.7,639,0.945,,44.1,55.9
147,4:58:17.4 PM,0:01:52.289000,29.4,4.45,9.3,189,385,491,-17.2,42.8,78.2,51.4,-50.7,27.5,13.1,13.7,638,0.884,,43.3,56.7
148,4:58:19.4 PM,0:01:51.193000,28.4,4.5,9.3,214,452,580,-16.3,45.4,79.1,52.2,-52.2,26.9,13.7,13.2,620,0.96,,45.4,54.6
149,4:58:21.5 PM,0:01:50.322000,28.6,4.53,9.1,175,367,461,-14.1,47.3,77.8,49.8,-50.9,26.8,15.5,12.5,656,0.974,,46.4,53.6
150,4:58:23.6 PM,0:01:51.139000,29.4,4.5,8.9,174,355,466,-15.4,45.2,77.8,46.8,-50.6,27.2,16.4,14.5,675,0.976,,47.8,52.2
151,4:58:25.7 PM,0:01:53.548000,28.8,4.4,9.1,193,402,517,-16.4,45.7,78.8,49.3,-52.4,26.4,15.6,13.9,622,0.974,,46.7,53.3
152,4:58:27.7 PM,0:01:54.343000,29.2,4.37,9.2,208,428,503,-10.9,52.2,79.8,53.7,-52.6,27.3,11.8,14.2,620,0.99,,48.2,51.8
153,4:58:29.8 PM,0:01:54.043000,29,4.38,8.8,151,313,409,-12.1,48.8,76.8,44.6,-49.5,27.3,17.4,14.8,693,1.005,,48.6,51.4
154,4:58:31.9 PM,0:01:55.237000,29.2,4.34,8.7,163,334,451,-19.7,39,77.7,48.2,-50,27.7,15.3,14.2,716,0.976,,47.5,52.5
155,4:58:33.9 PM,0:01:55.570000,28.4,4.33,9.1,176,372,471,-12.6,49.5,79.3,50.9,-51.8,27.4,13.9,14.5,665,1.019,,48.2,51.8
156,4:58:36.0 PM,0:01:55.861000,29,4.32,8.8,139,287,328,-7.9,55.4,79.1,44.2,-51.7,27.4,18.6,16.3,610,1.005,,48.5,51.5
157,4:58:38.1 PM,0:01:57.664000,29,4.25,8.3,179,370,479,-12.1,50.2,79.3,50,-51.9,27.3,16.3,13,715,1.019,,49.2,50.8
158,4:58:40.2 PM,0:01:57.994000,29,4.24,8.7,153,317,412,-19.3,39.6,77.3,45.9,-49.9,27.4,16.5,14.8,718,0.839,,40.5,59.5
159,4:58:42.2 PM,0:01:58.604000,28.4,4.22,8.8,140,297,406,-18.7,40.6,77.7,45.1,-50.2,27.4,16.4,16.1,688,1.007,,47.6,52.4
160,4:58:44.4 PM,0:02:00.061000,29.2,4.16,8.1,116,237,318,-16.3,44.3,78.2,39.3,-50.9,27.3,19.6,19.3,619,0.869,,42.3,57.7
161,4:58:46.4 PM,0:01:59.177000,28.2,4.2,9.6,166,353,474,-14.9,46.8,77.9,47.6,-51.4,26.6,14.6,15.8,627,1.019,,47.8,52.2
162,4:58:48.5 PM,0:01:57.497000,29,4.26,9,144,298,405,-19.6,39.2,75.8,44.8,-49.3,26.4,16.1,14.9,661,1.02,,49.3,50.7
163,4:58:50.6 PM,0:01:55.684000,28.6,4.32,8.8,132,277,373,-13.6,45.7,73.8,44.3,-47.3,26.4,16.2,13.3,693,0.988,,47.1,52.9
164,4:58:52.7 PM,0:01:56.482000,28,4.29,8.6,147,315,429,-15.2,44.7,77.6,43.5,-49.9,27.6,15.7,18.3,665,0.961,,44.8,55.2
165,4:58:54.9 PM,0:01:58.182000,28.6,4.23,8.2,135,283,371,-14.8,46.1,77.6,42.5,-50.6,27.1,15.1,20.1,655,1.035,,49.3,50.7
166,4:58:57.0 PM,0:02:01.223000,27.8,4.12,9,165,356,469,-21.2,39,79.6,47.1,-52.2,27.4,13,19.5,608,1.066,,49.3,50.7
167,4:58:59.1 PM,0:02:02.415000,28.8,4.08,8.4,151,314,409,-14.9,46.1,77.9,44.6,-50.7,27.1,16.1,17.2,654,0.96,,46,54
168,4:59:01.2 PM,0:02:02.453000,29,4.08,8.4,139,287,384,-18.5,39.8,77.2,44.6,-49.2,28,15.1,17.5,722,0.96,,46.4,53.6
169,4:59:03.3 PM,0:02:01.707000,27.8,4.11,8.9,162,350,458,-18.5,43.1,79.9,50.9,-52.9,27,15.5,13.5,654,0.87,,40.3,59.7
170,4:59:05.4 PM,0:01:58.319000,28.6,4.23,9.5,156,327,406,-16.2,44.5,78.3,48.6,-51.1,27.2,14.5,15.1,585,0.93,,44.3,55.7
171,4:59:07.5 PM,0:01:57.991000,28.2,4.24,8.7,174,371,492,-18.4,43.1,79.3,49.5,-52.6,26.8,14.3,15.6,594,0.945,,44.3,55.7
172,4:59:09.7 PM,0:01:57.173000,28.4,4.27,8.9,157,331,439,-19.8,39.6,78.4,48.2,-50.8,27.6,14.6,15.6,664,0.945,,44.7,55.3
173,4:59:11.8 PM,0:01:55.961000,28,4.31,9.1,151,324,419,-18.9,41.1,78.9,47.5,-51.3,27.6,13.9,17.6,699,1.021,,47.6,52.4
174,4:59:13.9 PM,0:01:58.439000,28.4,4.22,8.5,158,335,430,-17.7,42.8,78.3,45.9,-51.2,27,14.1,18.2,688,0.959,,45.4,54.6
175,4:59:16.0 PM,0:02:00.409000,28.8,4.15,8.4,179,374,495,-16.2,45.3,78.9,49.3,-52,26.9,15.3,14.4,688,1.02,,48.9,51.1
176,4:59:18.1 PM,0:02:01.094000,27.6,4.13,8.7,159,346,423,-18.3,41.3,79.1,52.4,-51,28.1,12,14.7,696,0.96,,44.1,55.9
177,4:59:20.3 PM,0:02:00.635000,29.2,4.14,9.3,172,354,410,-17.9,41.2,78.6,51.2,-50.3,28.3,16.5,10.9,651,0.855,,41.6,58.4
178,4:59:22.4 PM,0:01:56.459000,28,4.29,9.9,172,369,466,-14.7,46.3,78.4,51.6,-50.9,27.4,15.8,11,749,0.973,,45.4,54.6
179,4:59:24.5 PM,0:01:53.558000,27.6,4.4,9.7,153,333,433,-17.3,43,78.3,48.2,-51,27.3,15.6,14.5,691,0.96,,44.1,55.9
180,4:59:26.7 PM,0:01:51.886000,27.8,4.47,9.5,180,389,491,-18.7,42.2,78.9,51,-52,26.9,13.9,14.1,631,0.959,,44.4,55.6
181,4:59:28.8 PM,0:01:52.321000,28,4.45,8.3,170,366,434,-18.9,42.8,81.6,51.6,-53.8,27.8,16.5,13.4,677,0.884,,41.2,58.8
182,4:59:31.0 PM,0:01:56.946000,29.2,4.28,8.1,190,390,487,-13.4,49.2,79.6,52.3,-52.6,27.1,16,11.4,670,0.915,,44.5,55.5
183,4:59:33.0 PM,0:01:58.911000,26.5,4.2,9.8,164,372,445,-18.6,42.1,80,54.3,-52.2,27.8,12.9,12.8,706,1.02,,45,55
184,4:59:35.3 PM,0:01:59.847000,28.4,4.17,8.9,151,320,426,-16.2,44.4,77.5,47.3,-50.6,26.9,15.1,15.1,671,1.019,,48.2,51.8
185,4:59:37.4 PM,0:01:58.833000,28.1,4.21,9.5,179,381,466,-15.2,46.9,79.1,51.8,-52.4,26.8,15,12.3,650,1.007,,47.2,52.8
186,4:59:39.5 PM,0:01:55.008000,28.4,4.35,9.3,162,343,423,-17.4,44.8,81,50.1,-53.7,27.3,16.9,14,672,0.885,,41.9,58.1
187,4:59:41.7 PM,0:01:54.606000,28,4.36,9,152,327,414,-18.9,43,80.9,49,-53.7,27.2,17.8,14.1,655,0.931,,43.4,56.6
188,4:59:43.8 PM,0:01:55.744000,27.8,4.32,9.1,129,278,394,-11.5,50.2,77.2,43.2,-50.2,26.9,17.3,16.6,731,0.901,,41.7,58.3
189,4:59:46.0 PM,0:01:57.808000,28.4,4.24,8.1,121,256,369,-11.4,49.6,76.9,40.4,-49.6,27.3,19,17.4,702,0.915,,43.3,56.7
190,4:59:48.1 PM,0:02:00.786000,29.4,4.14,8,129,264,362,-12.8,48,75.7,42,-49.1,26.6,17.4,16.2,633,1.004,,49.2,50.8
191,4:59:50.1 PM,0:02:02.811000,27.8,4.07,9.3,130,280,377,-17,44.3,77.6,44,-51.4,26.2,16.6,17,676,1.018,,47.1,52.9
192,4:59:52.3 PM,0:02:01.267000,28.4,4.12,9.1,144,304,393,-18.6,45,83.8,47,-56.3,27.5,19.2,17.7,678,0.9,,42.6,57.4
193,4:59:54.4 PM,0:01:59.735000,27.9,4.18,9.6,150,323,430,-16.6,44.8,79.2,47.5,-52.1,27.1,15.3,16.3,667,1.037,,48.3,51.7
194,4:59:56.5 PM,0:01:56.470000,28.4,4.29,9.4,164,346,464,-20.9,40.1,80.4,46.2,-53.2,27.3,13,21.2,660,1.05,,49.7,50.3
195,4:59:58.7 PM,0:01:53.793000,27.8,4.39,9,155,334,424,-14.7,49.3,83.4,49.5,-55.9,27.5,15.9,18,704,0.959,,44.4,55.6
196,5:00:00.8 PM,0:01:54.471000,29,4.37,8.7,121,252,361,-13.9,45.7,77.6,39.1,-49.3,28.3,19.1,19.4,683,1.052,,50.8,49.2
197,5:00:02.9 PM,0:01:54.730000,27.8,4.36,9.5,162,349,470,-17.7,43.4,80,48.1,-52.4,27.6,13.8,18.1,638,1.066,,49.3,50.7
198,5:00:05.0 PM,0:01:57.523000,28.2,4.25,8,166,354,446,-19.5,41.4,78.7,50,-52.1,26.6,13.6,15.1,629,0.973,,45.7,54.3
199,5:00:07.2 PM,0:02:00.813000,27.8,4.14,8.6,138,299,391,-15.9,44.5,78.1,43.9,-50.7,27.4,15.8,18.3,743,1.02,,47.2,52.8
200,5:00:09.3 PM,0:02:02.883000,28.2,4.07,8.6,152,323,421,-17,43.3,76.8,47.2,-50.2,26.6,14.2,15.4,698,0.961,,45.1,54.9
201,5:00:11.5 PM,0:02:03.949000,27.8,4.03,9.1,140,304,403,-17.8,42.9,78.3,43.4,-51.4,26.9,15.9,19.1,627,0.962,,44.5,55.5
202,5:00:13.6 PM,0:02:03.336000,28.4,4.05,8.9,161,341,409,-12.9,49.4,79.5,49.6,-52.2,27.3,14.9,15,607,1.019,,48.2,51.8
203,5:00:15.7 PM,0:02:00.177000,28,4.16,9.4,124,265,377,-18,43.1,79.7,43.1,-52.4,27.3,18.2,18.4,658,0.886,,41.3,58.7
204,5:00:17.9 PM,0:01:58.695000,29,4.21,8.3,103,214,326,-14.9,46.8,78.7,35.4,-51.7,27,21.5,21.8,689,0.96,,46.4,53.6
205,5:00:20.0 PM,0:02:00.284000,27,4.16,7.9,142,314,418,-17.1,43.1,77.4,47.1,-50.4,26.9,13.3,17,631,0.975,,43.9,56.1
206,5:00:22.2 PM,0:02:03.927000,27.8,4.03,8.4,178,384,495,-18.1,44.5,80.6,50.8,-53.9,26.7,14.5,15.3,667,1.05,,48.6,51.4
207,5:00:24.3 PM,0:02:02.572000,28.2,4.08,9.8,147,313,431,-16.9,46,80.4,42.6,-53.9,26.6,18.4,19.4,637,1.064,,50,50
208,5:00:26.5 PM,0:01:59.992000,28.6,4.17,9.9,125,263,365,-17.7,43.6,78.9,40.1,-52.1,26.8,18.4,20.4,677,1.021,,48.6,51.4
209,5:00:28.6 PM,0:01:55.649000,28.4,4.32,9.4,145,307,418,-18.1,42.6,78.2,46.9,-51.4,26.8,14.3,17,673,0.973,,46,54
210,5:00:30.7 PM,0:01:51.761000,28.6,4.47,8.6,104,218,306,-18.4,42.9,80.9,31.8,-53.1,27.8,22.4,26.7,667,1.035,,49.3,50.7
211,5:00:32.8 PM,0:01:52.134000,28.8,4.46,9,154,320,407,-24.6,35.8,79.7,47.6,-53.1,26.6,15.4,16.6,609,0.901,,43.2,56.8
212,5:00:34.9 PM,0:01:54.411000,28.4,4.37,8.8,147,310,409,-18.4,42.6,79.6,46.6,-52.4,27.3,15.3,17.7,623,0.96,,45.4,54.6
213,5:00:37.0 PM,0:01:56.510000,27.6,4.29,9.4,159,347,414,-17,44.4,78.9,50.5,-52,26.9,12.9,15.5,634,0.96,,44.1,55.9
214,5:00:39.2 PM,0:01:57.891000,28,4.24,8.8,132,283,375,-16.6,43.8,78.2,41.8,-50.9,27.3,16.4,20,661,1.006,,46.9,53.1
215,5:00:41.3 PM,0:01:57.669000,27.8,4.25,9.4,152,328,424,-17.2,44.9,79.8,46.4,-53,26.8,14.6,18.8,624,0.946,,43.8,56.2
216,5:00:43.5 PM,0:01:56.712000,28.4,4.28,9.4,133,281,360,-17.9,43,79.9,44.5,-52.2,27.6,16.7,18.6,683,1.019,,48.2,51.8
217,5:00:45.6 PM,0:01:55.745000,28,4.32,9.9,183,392,487,-19.6,41.7,80.1,52.6,-53,27.1,14.1,13.5,651,1.034,,48.2,51.8
218,5:00:47.7 PM,0:01:54.452000,27.8,4.37,8.7,193,417,517,-15.2,46.4,80.3,52.6,-52.5,27.8,14.7,13,665,0.961,,44.5,55.5
219,5:00:49.9 PM,0:01:55.104000,28.8,4.34,8.3,177,369,463,-20,40.2,81.2,51.5,-52.6,28.6,13.8,15.9,706,0.9,,43.1,56.9
220,5:00:52.0 PM,0:01:57.757000,27.4,4.25,8.8,143,312,423,-17.6,42.9,80.6,47.2,-52.1,28.4,16.5,16.9,752,0.931,,42.5,57.5
221,5:00:54.2 PM,0:02:00.378000,27.4,4.15,8.7,162,355,447,-21.2,39.7,83,50.1,-54.2,28.8,14.7,18.2,685,1.005,,45.9,54.1
222,5:00:56.3 PM,0:02:02.790000,27.6,4.07,9.5,120,260,357,-14.2,46,77.4,41.4,-49.8,27.6,18.4,17.5,732,0.945,,43.4,56.6
223,5:00:58.5 PM,0:02:00.710000,27.6,4.14,9.5,100,217,316,-16.2,45.8,78.8,36,-52.2,26.5,21.8,20.9,806,0.87,,40,60
224,5:01:00.7 PM,0:01:59.346000,27.2,4.19,8.9,134,296,398,-19.7,40.7,79.3,45.4,-52,27.3,14.3,19.6,701,0.974,,44.2,55.8
225,5:01:02.9 PM,0:01:59.878000,28,4.17,8.9,143,307,404,-21,39.4,78.5,46.3,-51.9,26.6,16.5,15.7,622,1.02,,47.6,52.4
226,5:01:05.0 PM,0:01:59.419000,27.8,4.19,8.4,146,315,425,-25,37,81.9,43.7,-55.3,26.6,17.8,20.4,644,0.9,,41.6,58.4
227,5:01:07.2 PM,0:01:59.766000,28.4,4.17,9.5,125,264,352,-17,43.9,79.4,40.2,-51.9,27.5,15.6,23.6,648,0.883,,41.8,58.2
228,5:01:09.3 PM,0:01:58.099000,27.8,4.23,9.9,103,223,325,-16.2,44.2,78.9,36.6,-51.1,27.8,19.7,22.5,686,0.885,,41,59
229,5:01:11.5 PM,0:01:54.288000,27.6,4.37,9.9,123,267,367,-19.2,41.7,80.6,41.8,-52.8,27.8,17.5,21.3,607,0.914,,42,58
230,5:01:13.7 PM,0:01:51.978000,27.4,4.47,9.5,123,270,378,-15.4,46.3,78.9,36.9,-51.9,27,16.6,25.5,659,1.006,,45.9,54.1
231,5:01:15.8 PM,0:01:52.933000,27.8,4.43,8.5,136,293,375,-19.2,41.1,79.1,47.2,-51.7,27.3,14.7,17.2,757,1.018,,47.1,52.9
232,5:01:18.0 PM,0:01:55.651000,28.4,4.32,8.5,137,291,378,-13.8,48.3,80.7,44.4,-52.8,27.9,19,17.3,667,0.886,,41.9,58.1
233,5:01:20.1 PM,0:01:59.334000,27.8,4.19,9,138,299,396,-17.9,41.5,77.5,46.4,-50.1,27.4,14.1,17,677,0.962,,44.5,55.5
234,5:01:22.3 PM,0:02:01.275000,28.4,4.12,8.7,122,259,360,-15.1,44.6,76.3,40.3,-49.1,27.2,17.4,18.6,710,1.034,,48.9,51.1
235,5:01:24.4 PM,0:01:59.822000,28.5,4.17,9.6,134,282,383,-17.2,42.4,77.3,45.8,-49.9,27.3,14.3,17.1,685,0.873,,41.5,58.5
236,5:01:26.5 PM,0:01:56.505000,28,4.29,9.5,110,236,327,-15.6,42.9,77.1,38.4,-48.6,28.4,16.1,22.5,677,0.96,,44.8,55.2
237,5:01:28.6 PM,0:01:54.330000,28.8,4.37,8.9,133,278,391,-17.9,41.2,76.7,41.5,-49.6,27.1,16.3,18.9,660,0.959,,46,54
238,5:01:30.7 PM,0:01:54.734000,28.6,4.36,9,134,282,407,-14.6,46.5,77.6,44.4,-50.7,26.9,17.5,15.6,655,1.004,,47.8,52.2
239,5:01:32.8 PM,0:01:54.595000,27.8,4.36,9,140,302,411,-20.5,39.3,78.4,45.2,-51.3,27.1,12.8,20.4,673,0.959,,44.4,55.6
240,5:01:35.0 PM,0:01:58.837000,28.2,4.21,8.1,153,327,428,-18.4,42.1,79.1,48.5,-51.7,27.4,14.3,16.2,645,0.974,,45.7,54.3
241,5:01:37.1 PM,0:02:01.447000,27.4,4.12,9,125,274,342,-20.1,39.5,79.5,44.8,-51.5,28,14.3,20.4,644,1.067,,48.7,51.3
242,5:01:39.3 PM,0:02:03.483000,27.6,4.05,8.7,146,318,414,-17.2,44.2,77.9,47.3,-51.6,26.3,15,15.7,648,1.085,,49.8,50.2
243,5:01:41.5 PM,0:02:04.156000,28,4.03,9.5,118,254,338,-15.2,45.3,78.9,38.8,-50.9,28,17.7,22.4,698,0.945,,44.1,55.9
244,5:01:43.6 PM,0:02:00.853000,28.4,4.14,9.3,113,238,346,-14.3,45.2,75.9,38.6,-48.6,27.3,18.9,18.4,698,1.034,,49,51
245,5:01:45.7 PM,0:01:57.809000,28.7,4.24,9.2,174,363,482,-13.8,49.7,80.4,48.2,-53.8,26.6,17.2,15.1,616,1.065,,51,49
246,5:01:47.8 PM,0:01:55.607000,29.2,4.32,8.9,154,317,380,-14.6,46.5,77.1,45.5,-50.4,26.6,14.9,16.6,595,0.915,,44.5,55.5
247,5:01:49.9 PM,0:01:54.689000,28.6,4.36,8.8,131,276,350,-9,55.2,80.9,46.3,-53.6,27.3,18.7,15.9,682,0.9,,42.8,57.2
248,5:01:52.0 PM,0:01:56.591000,28.6,4.29,8.8,105,220,307,-11.6,47.7,74.6,37.4,-47.2,27.4,18.3,18.9,674,1.021,,48.6,51.4
249,5:01:54.1 PM,0:01:57.674000,28.8,4.25,9,152,317,431,-17.6,42.8,78.9,47.2,-51.4,27.6,14.6,17.2,653,1.02,,48.9,51.1
250,5:01:56.2 PM,0:01:58.867000,27.8,4.21,8.7,157,340,458,-16.5,44.6,78.7,47.2,-51.6,27.1,14.3,17.3,663,1.007,,46.6,53.4
251,5:01:58.3 PM,0:01:59.119000,28.4,4.2,9.6,141,297,396,-20.1,40.8,80,45,-52.7,27.3,17.3,17.7,654,1.066,,50.4,49.6
252,5:02:00.4 PM,0:01:56.888000,28,4.28,9.6,139,297,372,-18.1,42.4,78.4,47.1,-51.3,27.1,14.4,16.9,684,1.004,,46.8,53.2
253,5:02:02.6 PM,0:01:55.316000,28.6,4.34,9,155,325,433,-18.7,42,79.6,48.8,-52.1,27.5,15.3,15.5,640,0.96,,45.7,54.3
254,5:02:04.7 PM,0:01:55.394000,28.6,4.33,8.9,168,353,476,-16.4,45.7,78.9,48,-52.5,26.4,14.9,16.1,674,0.989,,47.1,52.9
255,5:02:06.8 PM,0:01:54.234000,29,4.38,8.7,159,329,436,-23.6,35.8,78.8,46,-51.7,27.1,15.8,17,666,0.9,,43.5,56.5
256,5:02:08.9 PM,0:01:56.370000,28.2,4.3,9.1,148,315,449,-15.6,45.3,79.3,44.4,-51.6,27.7,18.7,16.2,707,1.022,,48,52
257,5:02:11.0 PM,0:01:58.150000,28.2,4.23,9.3,140,297,421,-16.6,43.1,77.5,44.4,-50.1,27.4,15.2,18,660,0.961,,45.1,54.9
258,5:02:13.1 PM,0:01:58.286000,29.9,4.23,8.3,136,273,375,-16.5,45.3,82.5,43.8,-53.9,28.6,19.3,19.4,658,0.869,,43.2,56.8
259,5:02:15.1 PM,0:01:58.389000,27.8,4.22,9.4,166,358,490,-15.6,46.2,78.9,47.2,-52.1,26.9,14.6,17.1,711,0.946,,43.8,56.2
260,5:02:17.3 PM,0:01:57.136000,29,4.27,9.3,152,314,429,-17.6,44.2,79.9,47.7,-52.9,27,18.2,14,618,0.841,,40.6,59.4
261,5:02:19.4 PM,0:01:55.270000,28.1,4.34,9.5,147,314,437,-17.2,42.5,77.9,46.7,-50.4,27.5,15.3,15.9,680,0.931,,43.7,56.3
